siren,siret_siege,nom_entreprise,personne_morale,entreprise_cessee,statut_rcs,forme_juridique,categorie_juridique,code_naf,libelle_code_naf,domaine_activite,tranche_effectif,effectif_min,effectif_max,annee_effectif,date_creation,ville,code_postal,code_commune,adresse_ligne_1,adresse_ligne_2,departement
780095493,78009549300018,AMERICAN AIRLINES INC,True,0,Inscrit,Société commerciale étrangère immatriculée au RCS,3120,51.10Z,Transports aériens de passagers,Transports aériens,22,100,199,2022,1973-01-01,COMTE DE NEW CASTLE,,,WILMINGTON ETAT DE DELAWAR,,75
440018059,44001805900061,ECKES GRANINI FRANCE SNC,True,0,Inscrit,Société en nom collectif,5202,46.34Z,Commerce de gros (commerce interentreprises) de boissons,"Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2023,2001-12-01,MACON,71000,71270,138 RUE LAVOISIER,,75
350798971,35079897100015,CAR COTE D AZUR ROUTAGE,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,82.19Z,"Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau",Activités administratives et autres activités de soutien aux entreprises,21,50,99,2022,1989-04-07,CARROS,06510,06033,16 RUE CASIER 3,,77
775715683,77571568300014,MUTUELLE DE POITIERS ASSURANCES,True,0,Non inscrit,Société d'assurance à forme mutuelle,6411,65.12Z,Autres assurances,Assurance,32,250,499,2023,1971-09-01,LIGUGE,86240,86133,LD BOIS DU FIEF CLAIRET,,77
538575788,53857578800061,S2N PROPRETE ET SERVICES,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,81.21Z,Nettoyage courant des bâtiments,Services relatifs aux bâtiments et aménagement paysager,22,100,199,2022,2011-12-16,CARROS,06510,06033,1ERE AVENUE,10 EME RUE ZONE INDUSTRIELLE DE CARROS,77
495160657,49516065700062,LEXFO,True,0,Inscrit,"SAS, société par actions simplifiée",5710,62.02A,Conseil en systèmes et logiciels informatiques,"Programmation, conseil et autres activités informatiques",21,50,99,2023,2007-04-01,PARIS,75008,75108,17 AVENUE HOCHE,,77
488069105,48806910500192,NEPSEN,True,0,Inscrit,"SAS, société par actions simplifiée",5710,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,22,100,199,2022,2006-01-17,VINCENNES,94300,94080,8 RUE CHARLES PATHE,,77
632041877,63204187700143,GUINOT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,20.42Z,Fabrication de parfums et de produits pour la toilette,Industrie chimique,32,250,499,2022,1963-01-01,NEUILLY-SUR-SEINE,92200,92051,120 AVENUE CHARLES DE GAULLE,,77
431586676,43158667600014,DESAMAIS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,46.74A,Commerce de gros (commerce interentreprises) de quincaillerie,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2022,2000-05-10,AVERMES,03000,03013,ZONE CCIAL CAP NORD,ZONE COMMERCIALE CAP NORD,77
522887959,52288795900024,COUDYS,True,0,Inscrit,Société en nom collectif,5202,47.11F,Hypermarchés,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2022,2010-04-21,COUILLY-PONT-AUX-DAMES,77860,77128,61 AVENUE DE L’ENSOLEILLEE,,77
552005969,55200596901439,CEMEX GRANULATS,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,08.12Z,"Exploitation de gravières et sablières, extraction d'argiles et de kaolin",Autres industries extractives,32,250,499,2022,1984-01-01,RUNGIS,94150,94065,13 RUE DU CAPRICORNE,,77
950450569,95045056900120,RAVE PROVENCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,49.41C,Location de camions avec chauffeur,Transports terrestres et transport par conduites,21,50,99,2022,1989-10-13,MEYZIEU,69330,69282,340 RUE GUSTAVE EIFFEL,,77
479207821,47920782100030,ARVATO BAT BUSSY,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,68.20B,Location de terrains et d'autres biens immobiliers,Activités immobilières,21,50,99,2022,2004-10-11,BUSSY-SAINT-GEORGES,77600,77058,8 AVENUE DE L'EUROPE,PARC GUSTAVE EIFFEL,77
792804684,79280468400027,NEILWAN,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,56.10C,Restauration de type rapide,Restauration,21,50,99,2022,2013-04-30,SAINT-WITZ,95470,95580,LD LES PETITS MARAIS,,77
811660109,81166010900018,SCANNER MONTEVRAIN,True,0,Inscrit,Société civile de moyens,6589,66.19A,Supports juridiques de gestion de patrimoine mobilier,Activités auxiliaires de services financiers et d'assurance,22,100,199,2023,2015-05-26,MONTEVRAIN,77144,77307,19 ROUTE DE PROVINS,,77
412970659,41297065900089,EURELEC DISTRIBUTION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.69C,Commerce de gros (commerce interentreprises) de fournitures et équipements divers pour le commerce et les services,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,1997-06-01,CROISSY-BEAUBOURG,77183,77146,9 RUE AMBROISE CROIZAT,,77
197715139,19771513900014,COLLEGE DEPARTEMENTAL HIPPOLYTE REMY,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,21,50,99,2022,1973-04-03,COULOMMIERS,77120,77131,28 RUE MARCEL CLAVIER,,77
197716194,19771619400018,COLLEGE DEPARTEMENTAL CHARLES PEGUY,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,21,50,99,2022,1975-04-24,VERNEUIL L'ETANG,77390,77493,5 RUE A HUBSCHWERLIN,,77
197719974,19771997400010,LP LYCEE PROFESSIONNEL JACQUES PREVERT,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.32Z,Enseignement secondaire technique ou professionnel,Enseignement,21,50,99,2022,1982-09-15,COMBS-LA-VILLE,77380,77122,7 AVENUE JEAN JAURES,,77
267700144,26770014400012,EHPAD LE MARAIS,True,0,Non inscrit,Établissement public local social et médico-social,7366,87.10A,Hébergement médicalisé pour personnes âgées,Hébergement médico-social et social,21,50,99,2022,1978-01-01,LA FERTE-GAUCHER,77320,77182,25 B RUE ERNEST DELBET,,77
789158292,78915829200035,SPK PROTEK,True,0,Inscrit,"EURL, entreprise unipersonnelle à responsabilité limitée",5498,33.20A,"Installation de structures métalliques, chaudronnées et de tuyauterie",Réparation et installation de machines et d'équipements,21,50,99,2022,2012-10-29,MELUN,77000,77288,11 B RUE FELIX POYEZ,,77
481459428,48145942800084,LX PANTOS FRANCE,True,0,Inscrit,"EURL, entreprise unipersonnelle à responsabilité limitée",5498,52.10B,Entreposage et stockage non frigorifique,Entreposage et services auxiliaires des transports,22,100,199,2022,2005-03-09,SERVON,77170,77450,5 RUE DU NOYER AUX PERDRIX,,77
287708325,28770832500025,CDGFPT CENTRE DEPARTEMENTAL DE GESTION DE LA FONCTION PUBLIQUE TERRITORIALE,True,0,Non inscrit,Autre établissement public administratif local,7379,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,22,100,199,2022,1995-08-25,LIEUSAINT,77127,77251,10 POINTS DE VUE,,77
562097246,56209724600036,SUCR DISTIL SOUPPES OUVRE FILS,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,10.81Z,Fabrication de sucre,Industries alimentaires,22,100,199,2023,1956-01-01,PARIS,75017,75117,60 RUE DE LA JONQUIERE,,77
353054299,35305429900139,AUTODESK FRANCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,58.29C,Édition de logiciels applicatifs,Édition,22,100,199,2023,1989-12-21,PARIS,75012,75112,2 PLACE DES VINS DE FRANCE,2-22,77
813232329,81323232900074,BCS GROUP,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,46.42Z,Commerce de gros (commerce interentreprises) d'habillement et de chaussures,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,2015-08-01,PARIS,75008,75108,30 RUE BOISSY D'ANGLAS,,77
775629058,77562905800139,RABONI IDF,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.73A,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction,"Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2023,1983-09-13,BOULOGNE-BILLANCOURT,92100,92012,69 BOULEVARD DE LA REPUBLIQUE,69-71,77
417976263,41797626300018,COCHERY ILE DE FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,42.11Z,Construction de routes et autoroutes,Génie civil,22,100,199,2022,1998-02-26,PIERRELAYE,95480,95488,CHEMIN DU PARC,,77
623780178,62378017800033,SOUFFLET VIGNE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.75Z,Commerce de gros (commerce interentreprises) de produits chimiques,"Commerce de gros, à l'exception des automobiles et des motocycles",32,250,499,2023,1962-01-01,LIMAS,69400,69115,RTE NATIONALE 6,LE PONT ROUGE,77
311962427,31196242700242,INTERPARKING SERVICES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,52.21Z,Services auxiliaires des transports terrestres,Entreposage et services auxiliaires des transports,22,100,199,2023,1978-01-01,PARIS,75009,75109,5 RUE DU FAUBOURG POISSONNIERE,,77
560502320,56050232000073,SAMAT NORMANDIE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,49.41A,Transports routiers de fret interurbains,Transports terrestres et transport par conduites,31,200,249,2022,1956-01-01,GRAND QUEVILLY (LE),76120,76322,8 AV PAUL SABATIER,,77
546780065,54678006500134,BASF HEALTH AND CARE PRODUCTS FRANCE SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,20.59Z,Fabrication d'autres produits chimiques n.c.a.,Industrie chimique,31,200,249,2023,1967-01-01,PARIS,75002,75102,176 RUE MONTMARTRE,,77
809076409,80907640900063,ENRTEC,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,21,50,99,2023,2015-01-16,SECLIN,59113,59560,12 RUE DU ROUGE BOUTON,,77
177701315,17770131500224,DTPJJ DIRECTION TERRITORIALE PROTECTION JUDICIAIRE JEUNESSE SEINE ET MARNE,True,0,Non inscrit,Service déconcentré de l'État à compétence (inter) départementale,7172,84.23Z,Justice,Administration publique et défense ; sécurité sociale obligatoire,32,250,499,2022,1976-12-07,MELUN,77000,77288,3 T AVENUE GALLIENI,,77
197709264,19770926400018,LYCEE GENERAL FRANCOIS COUPERIN,True,0,Non inscrit,Établissement public local d'enseignement,7331,85.31Z,Enseignement secondaire général,Enseignement,22,100,199,2022,1965-05-01,FONTAINEBLEAU,77300,77186,ROUTE HURTAULT,,77
318671591,31867159100069,HARPERCOLLINS FRANCE SA,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,58.11Z,Édition de livres,Édition,21,50,99,2023,1980-01-01,PARIS,75013,75113,83 BOULEVARD VINCENT AURIOL,83 AU 85,77
437990179,43799017900032,I D K,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.18Z,Intermédiaires spécialisés dans le commerce d'autres produits spécifiques,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,2000-04-01,EMERAINVILLE,77184,77169,81 AVENUE DE L’EUROPE,ZAC DE LA MALNOUE - 81-85,77
434689915,43468991502236,EDF POWER SOLUTIONS FRANCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,71.12B,"Ingénierie, études techniques",Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,32,250,499,2023,2001-01-05,NANTERRE,92000,92050,43 BOULEVARD DES BOUVETS,,77
348935131,34893513100071,ALPHAPRIM,True,0,Inscrit,"SAS, société par actions simplifiée",5710,46.39B,Commerce de gros (commerce interentreprises) alimentaire non spécialisé,"Commerce de gros, à l'exception des automobiles et des motocycles",21,50,99,2022,1989-01-01,LIEUSAINT,77127,77251,BD D'ITALIE,ZA PARISUD 1,77
509601282,50960128200445,ALTITUDE INFRASTRUCTURE CONSTRUCTION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,42.22Z,Construction de réseaux électriques et de télécommunications,Génie civil,32,250,499,2023,2008-12-19,COURBEVOIE,92400,92026,1 B PLACE DE LA DEFENSE,TOUR TRINITY,77
382723567,38272356700055,MAINFREIGHT FRANCE,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,52.29B,Affrètement et organisation des transports,Entreposage et services auxiliaires des transports,22,100,199,2022,1991-04-02,MITRY-MORY,77290,77294,RUE CHARLES DE COULOMB,ZONE INDUSTRIELLE MITRY 1,77
906350319,90635031900024,BOYER,True,0,Inscrit,"SAS, société par actions simplifiée",5710,41.20B,Construction d'autres bâtiments,Construction de bâtiments,21,50,99,2022,1963-01-01,EVRY-COURCOURONNES,91000,91228,52 BD DE L'YERRES,CARRE HAUSSMANN,77
789816717,78981671700027,MONTEDIS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.11F,Hypermarchés,"Commerce de détail, à l'exception des automobiles et des motocycles",22,100,199,2022,2012-11-08,MONTEVRAIN,77144,77307,RUE DU CLOS ROSE,ZAE DU CLOS DU CHENE,77
378687438,37868743800010,LOHR SERVICE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,45.31Z,Commerce de gros d'équipements automobiles,Commerce et réparation d'automobiles et de motocycles,21,50,99,2023,1990-06-19,HANGENBIETEN,67980,67182,29 RUE DU 14 JUILLET,,77
217701556,21770155600011,COMMUNE DAMPMART,True,0,Non inscrit,Commune et commune nouvelle,7210,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,21,50,99,2023,1978-01-01,DAMPMART,77400,77155,7 RUE DU CHATEAU,,77
217704493,21770449300014,COMMUNE SERRIS,True,0,Non inscrit,Commune et commune nouvelle,7210,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,32,250,499,2023,1978-01-01,SERRIS,77700,77449,2 PLACE ANTOINE MAUNY,,77
789591880,78959188000537,IDC FORMATION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,85.59A,Formation continue d'adultes,Enseignement,21,50,99,2023,2012-10-22,BOULOGNE-BILLANCOURT,92100,92012,13 RUE VICTOR GRIFFUELHES,,77
803822360,80382236001298,WKDA FRANCE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,45.11Z,Commerce de voitures et de véhicules automobiles légers,Commerce et réparation d'automobiles et de motocycles,32,250,499,2023,2014-07-29,CHATILLON,92320,92020,107 AVENUE DE LA REPUBLIQUE,,77
840421788,84042178800026,HB TRANSPORT,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,49.41B,Transports routiers de fret de proximité,Transports terrestres et transport par conduites,22,100,199,2022,2018-06-01,THIAIS,94320,94073,AVENUE DE L’EUROPE,6EME ETAGE TOUR EUROPA,77
217703891,21770389100010,COMMUNE DE LA ROCHETTE,True,0,Non inscrit,Commune et commune nouvelle,7210,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,21,50,99,2022,1978-01-01,LA ROCHETTE,77000,77389,55 RUE ROSA BONHEUR,,77
217703172,21770317200015,COMMUNE MORMANT,True,0,Non inscrit,Commune et commune nouvelle,7210,84.11Z,Administration publique générale,Administration publique et défense ; sécurité sociale obligatoire,22,100,199,2022,1978-01-01,MORMANT,77720,77317,PL DU GENERAL DE GAULLE,,77
267709319,26770931900011,EHPAD LES PATIOS,True,0,Non inscrit,Établissement public local social et médico-social,7366,87.10A,Hébergement médicalisé pour personnes âgées,Hébergement médico-social et social,21,50,99,2022,1970-06-24,NANGIS,77370,77327,6 AV VOLTAIRE,,77
439890336,43989033600019,FEHR TECHNOLOGIES - ILE DE FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,23.61Z,Fabrication d'éléments en béton pour la construction,Fabrication d'autres produits minéraux non métalliques,21,50,99,2022,2001-10-01,REICHSHOFFEN,67110,67388,RUE DE FROESCHWILLER,ZONE D'ACTIVITE EMILE MATHIS,77
403198682,40319868200185,CALLIOPE BUSINESS SOLUTIONS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,62.02A,Conseil en systèmes et logiciels informatiques,"Programmation, conseil et autres activités informatiques",22,100,199,2023,1995-12-15,MAISONS-LAFFITTE,78600,78358,22 RUE GUYNEMER,,77
810842294,81084229400045,ZE-WATT,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,62.01Z,Programmation informatique,"Programmation, conseil et autres activités informatiques",21,50,99,2023,2015-04-27,LABEGE,31670,31254,1862 LA LAURAGAISE,,77
307048439,30704843900052,M & M MILITZER & MUNCH FRANCE,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,52.29B,Affrètement et organisation des transports,Entreposage et services auxiliaires des transports,32,250,499,2022,1976-01-01,HALLUIN,59250,59279,AVENUE DE MENIN,,77
335157780,33515778000016,AUTAA ET FILS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,49.41A,Transports routiers de fret interurbains,Transports terrestres et transport par conduites,21,50,99,2022,1986-01-01,ARTIX,64170,64061,ZAC MARCEL DASSAULT,,77
413473117,41347311700054,ARVATO CHANTELOUP SAS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,52.29B,Affrètement et organisation des transports,Entreposage et services auxiliaires des transports,32,250,499,2022,1997-08-07,CHANTELOUP-EN-BRIE,77600,77085,RUE DES TEMPS MODERNES,ZAC DU CHENE ST FIACRE,77
495354276,49535427600026,B.J.F.,True,0,Inscrit,"SARL, société à responsabilité limitée",5499,43.99C,Travaux de maçonnerie générale et gros œuvre de bâtiment,Travaux de construction spécialisés,22,100,199,2022,2007-04-01,CHELLES,77500,77108,59 RUE DU TIR,,77
334643350,33464335000047,VILLEROY ET BOCH ARTS DE LA TABLE,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,47.59B,Commerce de détail d'autres équipements du foyer,"Commerce de détail, à l'exception des automobiles et des motocycles",22,100,199,2022,1985-07-01,PARIS,75008,75108,21 RUE ROYALE,,77
421516055,42151605500405,SERIS FACILITY,True,0,Inscrit,"SAS, société par actions simplifiée",5710,82.99Z,Autres activités de soutien aux entreprises n.c.a.,Activités administratives et autres activités de soutien aux entreprises,22,100,199,2023,1998-12-02,PARIS,75015,75115,6 RUE DU GENERAL DE LARMINAT,,77
787351246,78735124600014,AMBITION AUTOMOBILES,True,0,Inscrit,"SAS, société par actions simplifiée",5710,45.11Z,Commerce de voitures et de véhicules automobiles légers,Commerce et réparation d'automobiles et de motocycles,21,50,99,2022,1973-01-01,BRIE-COMTE-ROBERT,77170,77053,17 RUE DU GENERAL LECLERC,(ANCIENNEMENT 7 AV GAL LECLERC,77
827457052,82745705200021,DISTRICLOS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,46.74A,Commerce de gros (commerce interentreprises) de quincaillerie,"Commerce de gros, à l'exception des automobiles et des motocycles",22,100,199,2023,2017-01-01,VALBONNE,06560,06152,1200 ROUTE DES LUCIOLES,SOPHIA ANTIPOLIS,77
410146468,41014646800021,PAULINE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.71Z,Commerce de détail d'habillement en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",32,250,499,2023,1996-11-23,SAINT-MALO,35400,35288,10 IMPASSE DU GRAND JARDIN,ZAC DE LA MOINERIE,77
999990005,99999000500038,STEF,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,68.20B,Location de terrains et d'autres biens immobiliers,Activités immobilières,32,250,499,2022,1900-01-01,PARIS,75008,75108,93 BOULEVARD MALESHERBES,,77
307106757,30710675700049,EFINOR MOUTEAU,True,0,Inscrit,"SAS, société par actions simplifiée",5710,70.10Z,Activités des sièges sociaux,Activités des sièges sociaux ; conseil de gestion,21,50,99,2023,1976-01-01,VAUX-LE-PENIL,77000,77487,688 RUE DU MARECHAL JUIN,ZONE INDUSTRIELLE,77
400767786,40076778600314,CLOUD FACTORY BUSINESS SERVICES,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,63.11Z,"Traitement de données, hébergement et activités connexes",Services d'information,32,250,499,2022,1995-04-01,TIGERY,91250,91617,2 RUE D'AMSTERDAM,,77
884093592,88409359200019,NOVAVET VILLIERS,True,0,Inscrit,Société d'exercice libéral par action simplifiée,5785,75.00Z,Activités vétérinaires,Activités vétérinaires,22,100,199,2023,2020-06-11,VILLIERS-SUR-MARNE,94350,94079,119 AVENUE ANDRE ROUY,,77
662014661,66201466100091,SOUCHIER BOULLET,True,0,Inscrit,"SAS, société par actions simplifiée",5710,25.72Z,Fabrication de serrures et de ferrures,"Fabrication de produits métalliques, à l'exception des machines et des équipements",22,100,199,2022,1984-04-16,COLLEGIEN,77090,77121,42 RUE DE LAMIRAULT,"SEGRO PARK COLLEGIEN, ZAC DE",77
379062813,37906281300181,SPORTSDIRECT.COM FRANCE,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,47.64Z,Commerce de détail d'articles de sport en magasin spécialisé,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2022,1990-08-20,HERBLAY-SUR-SEINE,95220,95306,BOULEVARD DU HAVRE,ZAC DES COPISTES,77
821452760,82145276000027,GHL TRANSPORTS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,49.41B,Transports routiers de fret de proximité,Transports terrestres et transport par conduites,21,50,99,2022,2016-05-17,MOISSY-CRAMAYEL,77550,77296,635 AVENUE BLAISE PASCAL,,77
520107061,52010706100027,AIDOM EXPERT ADESSA,True,0,Non inscrit,Association déclarée,9220,88.10A,Aide à domicile,Action sociale sans hébergement,22,100,199,2022,2010-02-01,LOGNES,77185,77258,26 RUE DE LA MAISON ROUGE,,77
793896697,79389669700042,PRESTANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,81.21Z,Nettoyage courant des bâtiments,Services relatifs aux bâtiments et aménagement paysager,22,100,199,2023,2013-06-21,BRIE-COMTE-ROBERT,77170,77053,23 ROUTE DE FEROLLES,,77
452040207,45204020700048,"APSD 77, AIDE AUX PERSONNES SCE DOMICILE",True,0,Inscrit,"SARL, société à responsabilité limitée",5499,88.10A,Aide à domicile,Action sociale sans hébergement,21,50,99,2022,2004-02-11,MELUN,77000,77288,80 B RUE DU GENERAL DE GAULLE,,77
351429923,35142992300011,LCI LIMAGRAIN INGREDIENTS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,10.61B,Autres activités du travail des grains,Industries alimentaires,32,250,499,2022,1989-07-03,SAINT-IGNAT,63720,63362,ZONE AGRO INDUSTRIELLE,,77
452180342,45218034200084,LYSECURITE SAS,True,0,Inscrit,"SASU, société par actions simplifiée unipersonnelle",5720,80.10Z,Activités de sécurité privée,Enquêtes et sécurité,31,200,249,2023,2004-03-01,MEAUX,77100,77284,30 RUE PIERRE BRASSEUR,,77
470501545,47050154502108,MOBIVIA,True,0,Inscrit,SA à conseil d'administration (s.a.i.),5599,70.22Z,Conseil pour les affaires et autres conseils de gestion,Activités des sièges sociaux ; conseil de gestion,21,50,99,2023,1970-01-01,VILLENEUVE-D'ASCQ,59650,59009,BOULEVARD VAN GOGH,2A,77
413507401,41350740100045,VILLA BAUCIS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,87.10A,Hébergement médicalisé pour personnes âgées,Hébergement médico-social et social,21,50,99,2022,1997-08-01,FONTAINEBLEAU,77300,77186,7 RUE CLEMENT MATRY,,77
347601361,34760136100053,SLAT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,27.90Z,Fabrication d'autres matériels électriques,Fabrication d'équipements électriques,21,50,99,2022,1988-07-19,CHAMPAGNE-AU-MONT-D'OR,69410,69040,7 B RUE JEAN-ELYSEE DUPUY,,77
325437622,32543762200013,BOUCHE DISTRIBUTION,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.11F,Hypermarchés,"Commerce de détail, à l'exception des automobiles et des motocycles",32,250,499,2023,1982-09-11,COULOMMIERS,77120,77131,8 BOULEVARD DE LA MARNE,ZI,77
315732842,31573284200663,VEOLIA AGRICULTURE FRANCE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,38.21Z,Traitement et élimination des déchets non dangereux,"Collecte, traitement et élimination des déchets ; récupération",32,250,499,2023,1976-01-01,ARRAS,62000,62041,1 RUE DE LA FONTAINERIE,,77
338337876,33833787600019,COANUS COUVERTURE,True,0,Inscrit,"SAS, société par actions simplifiée",5710,43.91B,Travaux de couverture par éléments,Travaux de construction spécialisés,22,100,199,2023,1986-01-01,IGNEY,88150,88247,6 RUE DE LORRAINE,,77
480200237,48020023700018,LES DAUPHINS,True,0,Inscrit,"SAS, société par actions simplifiée",5710,29.10Z,Construction de véhicules automobiles,Industrie automobile,21,50,99,2023,2005-01-01,CHELLES,77500,77108,1 AVENUE DE LA TRENTAINE,,77
488069089,48806908900024,DUBONSORT,True,0,Inscrit,"SAS, société par actions simplifiée",5710,47.11D,Supermarchés,"Commerce de détail, à l'exception des automobiles et des motocycles",21,50,99,2023,2006-01-16,SEPT-SORTS,77260,77448,ZAC RN3 LA HAUTE BORNE,ZAC DU HAINAULT,77
421399049,42139904900152,LENI,True,0,Inscrit,"SAS, société par actions simplifiée",5710,70.10Z,Activités des sièges sociaux,Activités des sièges sociaux ; conseil de gestion,22,100,199,2023,1999-01-04,MONTREUIL,93100,93048,2 RUE DES LONGS QUARTIERS,,77
